DATE_FROM;DATE_TO;PRODUCT_TYPE;TENDER_NUMBER;PRODUCTNAME;CROSSBORDER_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_DEMAND_[MW];AT_SETTLEMENTCAPACITY_PRICE_[EUR/MW];AT_IMPORT(-)_EXPORT(+)_[MW];BE_DEMAND_[MW];BE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];BE_IMPORT(-)_EXPORT(+)_[MW];CH_DEMAND_[MW];CH_SETTLEMENTCAPACITY_PRICE_[EUR/MW];CH_IMPORT(-)_EXPORT(+)_[MW];DE_DEMAND_[MW];DE_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DE_IMPORT(-)_EXPORT(+)_[MW];FR_DEMAND_[MW];FR_SETTLEMENTCAPACITY_PRICE_[EUR/MW];FR_IMPORT(-)_EXPORT(+)_[MW];NL_DEMAND_[MW];NL_SETTLEMENTCAPACITY_PRICE_[EUR/MW];NL_IMPORT(-)_EXPORT(+)_[MW];SI_DEMAND_[MW];SI_SETTLEMENTCAPACITY_PRICE_[EUR/MW];SI_IMPORT(-)_EXPORT(+)_[MW];DK_DEMAND_[MW];DK_SETTLEMENTCAPACITY_PRICE_[EUR/MW];DK_IMPORT(-)_EXPORT(+)_[MW]
15-10-2021;15-10-2021;FCR;1;NEGPOS_16_20;188.56;71;188.56;88;87;188.56;-59;67;134.7;100;562;188.56;1;508;188.56;-62;114;188.56;-47;15;188.56;-8;20;188.56;-13
15-10-2021;15-10-2021;FCR;1;NEGPOS_20_24;168.2;71;168.2;50;87;168.2;-59;67;168.2;96;562;168.2;1;508;168.2;-19;114;168.2;-47;15;168.2;-9;20;168.2;-13
16-10-2021;16-10-2021;FCR;1;NEGPOS_00_04;258.5;71;258.5;38;87;258.5;-59;67;258.5;13;562;258.5;36;508;258.5;38;114;258.5;-47;15;258.5;-8;20;258.5;-11
16-10-2021;16-10-2021;FCR;1;NEGPOS_04_08;245.69;71;245.69;33;87;245.69;-59;67;245.69;25;562;245.69;40;508;245.69;27;114;245.69;-47;15;245.69;-8;20;245.69;-11
16-10-2021;16-10-2021;FCR;1;NEGPOS_08_12;218.56;71;218.56;82;87;218.56;-59;67;218.56;56;562;218.56;36;508;218.56;-55;114;218.56;-47;15;218.56;-2;20;218.56;-11
16-10-2021;16-10-2021;FCR;1;NEGPOS_12_16;260;71;260;67;87;260;-59;67;260;50;562;260;49;508;260;-44;114;260;-45;15;260;-7;20;260;-11
16-10-2021;16-10-2021;FCR;1;NEGPOS_16_20;198;71;198;82;87;198;-59;67;198;26;562;198;23;508;198;-9;114;198;-47;15;198;-4;20;198;-12
16-10-2021;16-10-2021;FCR;1;NEGPOS_20_24;205.28;71;205.28;47;87;205.28;-59;67;205.28;44;562;205.28;12;508;205.28;23;114;205.28;-47;15;205.28;-7;20;205.28;-13
17-10-2021;17-10-2021;FCR;1;NEGPOS_00_04;253.58;71;253.58;42;87;253.58;-55;67;253.58;14;562;253.58;79;508;253.58;-14;114;253.58;-47;15;253.58;-8;20;253.58;-10
17-10-2021;17-10-2021;FCR;1;NEGPOS_04_08;256.29;71;256.29;42;87;256.29;-58;67;256.29;7;562;256.29;84;508;256.29;3;114;256.29;-47;15;256.29;-8;20;256.29;-10
17-10-2021;17-10-2021;FCR;1;NEGPOS_08_12;288;71;288;70;87;288;-55;67;288;25;562;288;86;508;288;-65;114;288;-45;15;288;-7;20;288;-9
17-10-2021;17-10-2021;FCR;1;NEGPOS_12_16;277.08;71;277.08;49;87;277.08;-59;67;277.08;13;562;277.08;80;508;277.08;-21;114;277.08;-45;15;277.08;-8;20;277.08;-9
17-10-2021;17-10-2021;FCR;1;NEGPOS_16_20;196.4;71;196.4;91;87;196.4;-59;67;196.4;0;562;196.4;12;508;196.4;14;114;196.4;-47;15;196.4;0;20;196.4;-11
17-10-2021;17-10-2021;FCR;1;NEGPOS_20_24;196.18;71;196.18;62;87;196.18;-58;67;196.18;14;562;196.18;21;508;196.18;22;114;196.18;-45;15;196.18;-4;20;196.18;-11
18-10-2021;18-10-2021;FCR;1;NEGPOS_00_04;222;71;222;48;87;222;-58;67;222;22;562;222;64;508;222;-17;114;222;-45;15;222;-8;20;222;-6
18-10-2021;18-10-2021;FCR;1;NEGPOS_04_08;245.84;71;245.84;69;87;245.84;-55;67;245.84;20;562;245.84;26;508;245.84;0;114;245.84;-45;15;245.84;-8;20;245.84;-7
18-10-2021;18-10-2021;FCR;1;NEGPOS_08_12;151.72;71;151.72;50;87;153.14;-60;67;151.72;54;562;151.72;2;508;151.72;12;114;151.72;-45;15;151.72;-7;20;151.72;-6
18-10-2021;18-10-2021;FCR;1;NEGPOS_12_16;164.18;71;137.04;100;87;164.18;-58;67;164.18;52;562;164.18;13;508;164.18;-49;114;164.18;-45;15;164.18;-7;20;164.18;-6
18-10-2021;18-10-2021;FCR;1;NEGPOS_16_20;152.26;71;152.26;50;87;152.26;-58;67;152.26;50;562;152.26;1;508;152.26;10;114;152.26;-45;15;152.26;-2;20;152.26;-6
18-10-2021;18-10-2021;FCR;1;NEGPOS_20_24;169.03;71;156.2;100;87;169.03;-58;67;169.03;37;562;169.03;-4;508;169.03;-14;114;169.03;-45;15;169.03;-7;20;169.03;-7
19-10-2021;19-10-2021;FCR;1;NEGPOS_00_04;357.52;-;-;-;87;357.52;-58;67;357.52;19;562;357.52;133;508;357.52;-35;114;357.52;-45;15;357.52;-8;20;357.52;-4
19-10-2021;19-10-2021;FCR;1;NEGPOS_04_08;291.52;-;-;-;87;291.52;-55;67;291.52;15;562;291.52;123;508;291.52;-24;114;291.52;-45;15;291.52;-8;20;291.52;-6
19-10-2021;19-10-2021;FCR;1;NEGPOS_08_12;211.07;-;-;-;87;211.07;-58;67;211.07;83;562;211.07;42;508;211.07;-15;114;211.07;-45;15;211.07;-2;20;211.07;-5
19-10-2021;19-10-2021;FCR;1;NEGPOS_12_16;233.2;-;-;-;87;233.2;-55;67;233.2;64;562;233.2;101;508;233.2;-53;114;233.2;-45;15;233.2;-8;20;233.2;-4
19-10-2021;19-10-2021;FCR;1;NEGPOS_16_20;210.7;-;-;-;87;210.7;-58;67;210.7;91;562;210.7;99;508;210.7;-78;114;210.7;-45;15;210.7;-2;20;210.7;-5
19-10-2021;19-10-2021;FCR;1;NEGPOS_20_24;247.43;-;-;-;87;247.43;-59;67;247.43;34;562;247.43;131;508;247.43;-47;114;247.43;-45;15;247.43;-7;20;247.43;-5
20-10-2021;20-10-2021;FCR;1;NEGPOS_00_04;491.53;71;491.53;30;87;747.95;-60;67;491.53;92;562;491.53;47;508;491.53;-46;114;491.53;-45;15;491.53;-8;20;491.53;-8
20-10-2021;20-10-2021;FCR;1;NEGPOS_04_08;338;71;338;34;87;630.39;-60;67;338;60;562;338;51;508;338;-23;114;338;-45;15;338;-8;20;338;-9
20-10-2021;20-10-2021;FCR;1;NEGPOS_08_12;209.25;71;209.25;65;87;360.98;-60;67;209.25;66;562;209.25;40;508;209.25;-44;114;209.25;-55;15;209.25;-2;20;209.25;-10
20-10-2021;20-10-2021;FCR;1;NEGPOS_12_16;283.1;71;283.1;51;87;526.58;-60;67;283.1;72;562;283.1;53;508;283.1;-44;114;283.1;-55;15;283.1;-8;20;283.1;-9
20-10-2021;20-10-2021;FCR;1;NEGPOS_16_20;246.62;71;246.62;69;87;344.55;-60;67;246.62;64;562;246.62;15;508;246.62;-27;114;246.62;-45;15;246.62;-6;20;246.62;-10
20-10-2021;20-10-2021;FCR;1;NEGPOS_20_24;235.2;71;235.2;41;87;411.3;-60;67;235.2;18;562;235.2;48;508;235.2;17;114;235.2;-45;15;235.2;-8;20;235.2;-11
21-10-2021;21-10-2021;FCR;1;NEGPOS_00_04;266;71;266;30;87;529.66;-58;67;266;18;562;266;44;508;266;32;114;266;-47;15;266;-9;20;266;-10
21-10-2021;21-10-2021;FCR;1;NEGPOS_04_08;260.4;71;260.4;36;87;466.45;-58;67;260.4;32;562;260.4;63;508;260.4;-7;114;260.4;-47;15;260.4;-9;20;260.4;-10
21-10-2021;21-10-2021;FCR;1;NEGPOS_08_12;206.64;71;206.64;39;87;291.85;-60;67;153.1;100;562;206.64;50;508;206.64;-64;114;206.64;-47;15;206.64;-8;20;206.64;-10
21-10-2021;21-10-2021;FCR;1;NEGPOS_12_16;201.6;71;201.6;31;87;425.03;-60;67;201.6;83;562;201.6;52;508;201.6;-39;114;201.6;-47;15;201.6;-9;20;201.6;-11
21-10-2021;21-10-2021;FCR;1;NEGPOS_16_20;194.6;71;194.6;32;87;210.65;-60;67;156.1;100;562;194.6;26;508;194.6;-39;114;194.6;-47;15;194.6;-1;20;194.6;-11
21-10-2021;21-10-2021;FCR;1;NEGPOS_20_24;172;71;172;38;87;327.24;-60;67;172;94;562;172;-5;508;172;-3;114;172;-47;15;172;-6;20;172;-11
22-10-2021;22-10-2021;FCR;1;NEGPOS_00_04;199.48;71;199.48;30;87;199.48;-59;67;199.48;14;562;199.48;66;508;199.48;15;114;199.48;-47;15;199.48;-9;20;199.48;-10
22-10-2021;22-10-2021;FCR;1;NEGPOS_04_08;210.71;71;210.71;30;87;210.71;-59;67;210.71;30;562;210.71;62;508;210.71;3;114;210.71;-47;15;210.71;-9;20;210.71;-10
22-10-2021;22-10-2021;FCR;1;NEGPOS_08_12;126.82;71;126.82;43;87;155.6;-60;67;126.82;80;562;126.82;-14;508;126.82;24;114;126.82;-55;15;126.82;-6;20;126.82;-11
22-10-2021;22-10-2021;FCR;1;NEGPOS_12_16;201.48;71;201.48;34;87;201.48;-59;67;201.48;62;562;201.48;76;508;201.48;-39;114;201.48;-55;15;201.48;-9;20;201.48;-10
22-10-2021;22-10-2021;FCR;1;NEGPOS_16_20;144;71;144;35;87;158.28;-60;67;134.45;98;562;144;18;508;144;-33;114;144;-47;15;144;0;20;144;-11
22-10-2021;22-10-2021;FCR;1;NEGPOS_20_24;154.74;71;154.74;41;87;155.16;-60;67;154.74;47;562;154.74;37;508;154.74;17;114;154.74;-49;15;154.74;-6;20;154.74;-11
23-10-2021;23-10-2021;FCR;1;NEGPOS_00_04;232.52;71;232.52;31;87;488.72;-60;67;232.52;2;562;232.52;71;508;232.52;21;114;232.52;-49;15;232.52;-7;20;232.52;-9
23-10-2021;23-10-2021;FCR;1;NEGPOS_04_08;218.8;71;218.8;31;87;376.21;-60;67;218.8;4;562;218.8;114;508;218.8;-21;114;218.8;-49;15;218.8;-9;20;218.8;-10
23-10-2021;23-10-2021;FCR;1;NEGPOS_08_12;199;71;199;36;87;199;-60;67;199;63;562;199;72;508;199;-48;114;199;-49;15;199;-5;20;199;-9
23-10-2021;23-10-2021;FCR;1;NEGPOS_12_16;198.3;71;198.3;34;87;311.13;-60;67;198.3;12;562;198.3;110;508;198.3;-30;114;198.3;-47;15;198.3;-9;20;198.3;-10
23-10-2021;23-10-2021;FCR;1;NEGPOS_16_20;152;71;152;75;87;152;-60;67;152;38;562;152;40;508;152;-23;114;152;-49;15;152;-9;20;152;-12
23-10-2021;23-10-2021;FCR;1;NEGPOS_20_24;166;71;166;45;87;166;-60;67;166;41;562;166;29;508;166;11;114;166;-49;15;166;-5;20;166;-12
24-10-2021;24-10-2021;FCR;1;NEGPOS_00_04;196;71;196;33;87;196;-60;67;196;2;562;196;108;508;196;-17;114;196;-47;15;196;-9;20;196;-10
24-10-2021;24-10-2021;FCR;1;NEGPOS_04_08;204.39;71;204.39;33;87;204.39;-60;67;204.39;3;562;204.39;123;508;204.39;-21;114;204.39;-47;15;204.39;-9;20;204.39;-10
24-10-2021;24-10-2021;FCR;1;NEGPOS_08_12;181.76;71;181.76;38;87;181.76;-60;67;181.76;4;562;181.76;129;508;181.76;-49;114;181.76;-47;15;181.76;-5;20;181.76;-10
24-10-2021;24-10-2021;FCR;1;NEGPOS_12_16;190;71;190;32;87;190;-60;67;190;8;562;190;93;508;190;-7;114;190;-47;15;190;-9;20;190;-10
24-10-2021;24-10-2021;FCR;1;NEGPOS_16_20;165.9;71;165.9;37;87;165.9;-60;67;165.9;26;562;165.9;91;508;165.9;-31;114;165.9;-47;15;165.9;-5;20;165.9;-11
24-10-2021;24-10-2021;FCR;1;NEGPOS_20_24;158.48;71;158.48;37;87;158.48;-60;67;158.48;31;562;158.48;91;508;158.48;-33;114;158.48;-47;15;158.48;-8;20;158.48;-11
25-10-2021;25-10-2021;FCR;1;NEGPOS_00_04;152;71;152;39;87;376.31;-58;67;152;45;562;152;68;508;152;-24;114;152;-47;15;152;-9;20;152;-11
25-10-2021;25-10-2021;FCR;1;NEGPOS_04_08;170.3;71;170.3;39;87;300.95;-58;67;170.3;44;562;170.3;49;508;170.3;-7;114;170.3;-47;15;170.3;-9;20;170.3;-11
25-10-2021;25-10-2021;FCR;1;NEGPOS_08_12;120;71;120;77;87;221.12;-58;67;120;55;562;120;55;508;120;-66;114;120;-47;15;120;-5;20;120;-11
25-10-2021;25-10-2021;FCR;1;NEGPOS_12_16;186.66;71;186.66;64;87;220.4;-58;67;186.66;48;562;186.66;88;508;186.66;-75;114;186.66;-47;15;186.66;-9;20;186.66;-11
25-10-2021;25-10-2021;FCR;1;NEGPOS_16_20;129;71;129;77;87;220.56;-58;67;129;47;562;129;40;508;129;-41;114;129;-47;15;129;-6;20;129;-12
25-10-2021;25-10-2021;FCR;1;NEGPOS_20_24;152.7;71;152.7;42;87;219.52;-58;67;152.7;50;562;152.7;49;508;152.7;-17;114;152.7;-47;15;152.7;-8;20;152.7;-11
26-10-2021;26-10-2021;FCR;1;NEGPOS_00_04;172.93;71;172.93;37;87;264.19;-58;67;172.93;3;562;172.93;101;508;172.93;-17;114;172.93;-47;15;172.93;-8;20;172.93;-11
26-10-2021;26-10-2021;FCR;1;NEGPOS_04_08;189;71;189;37;87;219.16;-58;67;189;39;562;189;82;508;189;-35;114;189;-47;15;189;-8;20;189;-10
26-10-2021;26-10-2021;FCR;1;NEGPOS_08_12;86.36;71;86.36;57;87;248.83;-58;67;86.36;20;562;86.36;75;508;86.36;-32;114;86.36;-47;15;86.36;-5;20;86.36;-10
26-10-2021;26-10-2021;FCR;1;NEGPOS_12_16;173.3;71;173.3;75;87;220.48;-58;67;173.3;28;562;173.3;101;508;173.3;-80;114;173.3;-48;15;173.3;-8;20;173.3;-10
26-10-2021;26-10-2021;FCR;1;NEGPOS_16_20;120.86;71;120.86;77;87;220.68;-58;67;120.86;33;562;120.86;91;508;120.86;-77;114;120.86;-47;15;120.86;-8;20;120.86;-11
26-10-2021;26-10-2021;FCR;1;NEGPOS_20_24;136.44;71;136.44;57;87;220.4;-58;67;136.44;20;562;136.44;62;508;136.44;-19;114;136.44;-47;15;136.44;-4;20;136.44;-11
27-10-2021;27-10-2021;FCR;1;NEGPOS_00_04;222.5;71;222.5;34;87;329.2;-58;67;222.5;10;562;222.5;140;508;222.5;-60;114;222.5;-47;15;222.5;-9;20;222.5;-10
27-10-2021;27-10-2021;FCR;1;NEGPOS_04_08;217.61;71;217.61;30;87;432.6;-58;67;217.61;29;562;217.61;115;508;217.61;-50;114;217.61;-47;15;217.61;-9;20;217.61;-10
27-10-2021;27-10-2021;FCR;1;NEGPOS_08_12;99.12;71;99.12;64;87;374.52;-58;67;99.12;31;562;99.12;15;508;99.12;11;114;99.12;-47;15;99.12;-4;20;99.12;-12
27-10-2021;27-10-2021;FCR;1;NEGPOS_12_16;232.52;71;232.52;62;87;374.6;-58;67;232.52;54;562;232.52;79;508;232.52;-73;114;232.52;-47;15;232.52;-7;20;232.52;-10
27-10-2021;27-10-2021;FCR;1;NEGPOS_16_20;144.61;71;144.61;65;87;373.36;-58;67;144.61;34;562;144.61;91;508;144.61;-70;114;144.61;-47;15;144.61;-4;20;144.61;-11
27-10-2021;27-10-2021;FCR;1;NEGPOS_20_24;152;71;152;41;87;306.88;-58;67;152;31;562;152;76;508;152;-25;114;152;-47;15;152;-7;20;152;-11
28-10-2021;28-10-2021;FCR;1;NEGPOS_00_04;193.6;71;193.6;31;87;208;-58;67;193.6;8;562;193.6;107;508;193.6;-19;114;193.6;-47;15;193.6;-9;20;193.6;-13
28-10-2021;28-10-2021;FCR;1;NEGPOS_04_08;211.42;71;211.42;31;87;315.16;-58;67;211.42;19;562;211.42;68;508;211.42;9;114;211.42;-47;15;211.42;-9;20;211.42;-13
28-10-2021;28-10-2021;FCR;1;NEGPOS_08_12;130.12;71;130.12;83;87;414.44;-58;67;130.12;42;562;130.12;65;508;130.12;-57;114;130.12;-58;15;130.12;-4;20;130.12;-13
28-10-2021;28-10-2021;FCR;1;NEGPOS_12_16;293.38;71;293.38;78;87;293.38;-58;67;293.38;58;562;293.38;78;508;293.38;-80;114;293.38;-58;15;293.38;-8;20;293.38;-10
28-10-2021;28-10-2021;FCR;1;NEGPOS_16_20;146.37;71;146.37;83;87;432.4;-58;67;146.37;35;562;146.37;82;508;146.37;-68;114;146.37;-57;15;146.37;-4;20;146.37;-13
28-10-2021;28-10-2021;FCR;1;NEGPOS_20_24;151.96;71;151.96;46;87;394.96;-58;67;151.96;24;562;151.96;77;508;151.96;-21;114;151.96;-47;15;151.96;-8;20;151.96;-13
29-10-2021;29-10-2021;FCR;1;NEGPOS_00_04;190;71;190;37;87;417.36;-58;67;190;1;562;190;116;508;190;-30;114;190;-47;15;190;-9;20;190;-10
29-10-2021;29-10-2021;FCR;1;NEGPOS_04_08;220.57;71;220.57;37;87;430.24;-58;67;220.57;16;562;220.57;105;508;220.57;-34;114;220.57;-47;15;220.57;-9;20;220.57;-10
29-10-2021;29-10-2021;FCR;1;NEGPOS_08_12;177.08;71;177.08;70;87;442.88;-58;67;177.08;60;562;177.08;86;508;177.08;-97;114;177.08;-47;15;177.08;-4;20;177.08;-10
29-10-2021;29-10-2021;FCR;1;NEGPOS_12_16;192;71;192;36;87;1078.04;-58;67;192;31;562;192;118;508;192;-62;114;192;-47;15;192;-8;20;192;-10
29-10-2021;29-10-2021;FCR;1;NEGPOS_16_20;146;71;146;72;87;456.12;-58;67;146;57;562;146;92;508;146;-101;114;146;-47;15;146;-4;20;146;-11
29-10-2021;29-10-2021;FCR;1;NEGPOS_20_24;127;71;127;41;87;393.4;-58;67;127;14;562;127;72;508;127;-2;114;127;-47;15;127;-8;20;127;-12
30-10-2021;30-10-2021;FCR;1;NEGPOS_00_04;157;71;157;29;87;216.56;-60;67;157;-5;562;157;91;508;157;14;114;157;-45;15;157;-8;20;157;-10
30-10-2021;30-10-2021;FCR;1;NEGPOS_04_08;126.4;71;126.4;29;87;254.76;-60;67;126.4;-12;562;126.4;76;508;126.4;32;114;126.4;-45;15;126.4;-9;20;126.4;-11
30-10-2021;30-10-2021;FCR;1;NEGPOS_08_12;107;71;107;33;87;117.56;-60;67;107;8;562;107;74;508;107;9;114;107;-45;15;107;-8;20;107;-11
30-10-2021;30-10-2021;FCR;1;NEGPOS_12_16;96.16;71;96.16;28;87;162.44;-60;67;96.16;-4;562;96.16;49;508;96.16;51;114;96.16;-45;15;96.16;-8;20;96.16;-11
30-10-2021;30-10-2021;FCR;1;NEGPOS_16_20;105.08;71;105.08;33;87;105.08;-60;67;105.08;11;562;105.08;53;508;105.08;27;114;105.08;-45;15;105.08;-8;20;105.08;-11
30-10-2021;30-10-2021;FCR;1;NEGPOS_20_24;95.36;71;95.36;34;87;95.36;-60;67;95.36;-7;562;95.36;84;508;95.36;13;114;95.36;-45;15;95.36;-8;20;95.36;-11
31-10-2021;31-10-2021;FCR;1;NEGPOS_00_04;160;71;160;-20;87;216.75;-60;67;160;-10;562;160;53;508;160;103;114;160;-45;15;160;-9;20;160;-12
31-10-2021;31-10-2021;FCR;1;NEGPOS_04_08;133.2;71;133.2;30;87;265.4;-60;67;133.2;-6;562;133.2;63;508;133.2;38;114;133.2;-45;15;133.2;-9;20;133.2;-11
31-10-2021;31-10-2021;FCR;1;NEGPOS_08_12;143;71;143;40;87;220;-60;67;143;-7;562;143;59;508;143;43;114;143;-45;15;143;-7;20;143;-10
31-10-2021;31-10-2021;FCR;1;NEGPOS_12_16;119.28;71;119.28;35;87;283.08;-60;67;119.28;-11;562;119.28;39;508;119.28;61;114;119.28;-45;15;119.28;-8;20;119.28;-11
31-10-2021;31-10-2021;FCR;1;NEGPOS_16_20;178.12;71;178.12;40;87;178.12;-60;67;178.12;-2;562;178.12;90;508;178.12;-9;114;178.12;-45;15;178.12;-4;20;178.12;-10
31-10-2021;31-10-2021;FCR;1;NEGPOS_20_24;153.28;71;153.28;41;87;153.8;-60;67;153.28;-9;562;153.28;80;508;153.28;11;114;153.28;-45;15;153.28;-8;20;153.28;-10
01-11-2021;01-11-2021;FCR;1;NEGPOS_00_04;151.77;71;151.77;30;87;273.8;-60;67;151.77;-43;562;151.77;43;508;151.77;95;114;151.77;-46;15;151.77;-9;20;151.77;-10
01-11-2021;01-11-2021;FCR;1;NEGPOS_04_08;90;71;90;30;87;241.4;-60;67;90;-44;562;90;36;508;90;104;114;90;-46;15;90;-9;20;90;-11
01-11-2021;01-11-2021;FCR;1;NEGPOS_08_12;182.89;71;182.89;40;87;182.89;-60;67;182.89;56;562;182.89;30;508;182.89;-7;114;182.89;-46;15;182.89;-7;20;182.89;-6
01-11-2021;01-11-2021;FCR;1;NEGPOS_12_16;179.36;71;179.36;35;87;179.36;-60;67;179.36;35;562;179.36;32;508;179.36;21;114;179.36;-46;15;179.36;-8;20;179.36;-9
01-11-2021;01-11-2021;FCR;1;NEGPOS_16_20;129.5;71;129.5;40;87;129.5;-60;67;129.5;49;562;129.5;13;508;129.5;21;114;129.5;-46;15;129.5;-5;20;129.5;-10
01-11-2021;01-11-2021;FCR;1;NEGPOS_20_24;147.42;71;147.42;41;87;147.42;-60;67;147.42;-6;562;147.42;64;508;147.42;30;114;147.42;-46;15;147.42;-8;20;147.42;-10
02-11-2021;02-11-2021;FCR;1;NEGPOS_00_04;205.72;71;205.72;18;87;205.72;-60;67;205.72;-8;562;205.72;129;508;205.72;-14;114;205.72;-47;15;205.72;-9;20;205.72;-9
02-11-2021;02-11-2021;FCR;1;NEGPOS_04_08;184.95;71;184.95;18;87;184.95;-60;67;184.95;32;562;184.95;121;508;184.95;-46;114;184.95;-47;15;184.95;-9;20;184.95;-9
02-11-2021;02-11-2021;FCR;1;NEGPOS_08_12;155.72;71;155.72;44;87;155.72;-60;67;155.72;85;562;136.79;168;508;155.72;-175;114;155.72;-47;15;155.72;-5;20;155.72;-9
02-11-2021;02-11-2021;FCR;1;NEGPOS_12_16;116.7;71;116.7;36;87;117.72;-60;67;116.7;53;562;87;168;508;116.7;-133;114;116.7;-47;15;116.7;-7;20;116.7;-10
02-11-2021;02-11-2021;FCR;1;NEGPOS_16_20;135.44;71;135.44;48;87;197.32;-60;67;135.44;19;562;135.44;154;508;135.44;-100;114;135.44;-49;15;135.44;-3;20;135.44;-9
02-11-2021;02-11-2021;FCR;1;NEGPOS_20_24;117.32;71;117.32;42;87;141.72;-60;67;117.32;33;562;106.39;164;508;117.32;-113;114;117.32;-49;15;117.32;-7;20;117.32;-10
03-11-2021;03-11-2021;FCR;1;NEGPOS_00_04;206;71;206;18;87;206;-60;67;206;24;562;206;157;508;206;-70;114;206;-52;15;206;-8;20;206;-9
03-11-2021;03-11-2021;FCR;1;NEGPOS_04_08;188;71;188;34;87;188;-60;67;188;76;562;188;72;508;188;-53;114;188;-52;15;188;-8;20;188;-9
03-11-2021;03-11-2021;FCR;1;NEGPOS_08_12;112;71;112;68;87;175.8;-60;67;112;35;562;112;100;508;112;-77;114;112;-52;15;112;-5;20;112;-8
03-11-2021;03-11-2021;FCR;1;NEGPOS_12_16;99.1;71;99.1;39;87;135.32;-60;67;99.1;22;562;99.1;132;508;99.1;-63;114;99.1;-50;15;99.1;-9;20;99.1;-10
03-11-2021;03-11-2021;FCR;1;NEGPOS_16_20;42;71;42;-11;87;204.12;-60;67;42;-12;562;42;75;508;42;86;114;42;-52;15;42;-15;20;42;-11
03-11-2021;03-11-2021;FCR;1;NEGPOS_20_24;142.37;71;142.37;49;87;164.52;-60;67;142.37;62;562;142.37;108;508;142.37;-92;114;142.37;-52;15;142.37;-6;20;142.37;-9
04-11-2021;04-11-2021;FCR;1;NEGPOS_00_04;118.72;71;118.72;1;87;118.72;-60;67;118.72;0;562;118.72;59;508;118.72;67;114;118.72;-49;15;118.72;-8;20;118.72;-10
04-11-2021;04-11-2021;FCR;1;NEGPOS_04_08;138.02;71;138.02;1;87;138.02;-60;67;138.02;5;562;138.02;64;508;138.02;57;114;138.02;-49;15;138.02;-8;20;138.02;-10
04-11-2021;04-11-2021;FCR;1;NEGPOS_08_12;104;71;104;26;87;348.6;-59;67;104;11;562;104;119;508;104;-35;114;104;-49;15;104;-4;20;104;-9
04-11-2021;04-11-2021;FCR;1;NEGPOS_12_16;85.99;71;85.99;20;87;281.16;-59;67;85.99;38;562;85.99;103;508;85.99;-35;114;85.99;-47;15;85.99;-9;20;85.99;-10
04-11-2021;04-11-2021;FCR;1;NEGPOS_16_20;99.88;71;99.88;26;87;528.84;-59;67;99.88;7;562;99.88;56;508;99.88;27;114;99.88;-47;15;99.88;0;20;99.88;-10
04-11-2021;04-11-2021;FCR;1;NEGPOS_20_24;83.36;71;83.36;1;87;131.04;-60;67;83.36;-19;562;83.36;56;508;83.36;88;114;83.36;-47;15;83.36;-9;20;83.36;-10
05-11-2021;05-11-2021;FCR;1;NEGPOS_00_04;96.88;71;96.88;10;87;177.96;-58;67;96.88;-1;562;96.88;47;508;96.88;67;114;96.88;-48;15;96.88;-6;20;96.88;-11
05-11-2021;05-11-2021;FCR;1;NEGPOS_04_08;152;71;152;14;87;265.12;-58;67;152;55;562;152;11;508;152;40;114;152;-48;15;152;-4;20;152;-10
05-11-2021;05-11-2021;FCR;1;NEGPOS_08_12;109.24;71;109.24;44;87;521.92;-58;67;109.24;63;562;109.24;85;508;109.24;-71;114;109.24;-46;15;109.24;-9;20;109.24;-8
05-11-2021;05-11-2021;FCR;1;NEGPOS_12_16;92.5;71;92.5;27;87;275.68;-58;67;82.04;99;562;92.5;90;508;92.5;-99;114;92.5;-46;15;92.5;-2;20;92.5;-11
05-11-2021;05-11-2021;FCR;1;NEGPOS_16_20;75.28;71;75.28;26;87;593.48;-58;67;75.28;59;562;75.28;34;508;75.28;5;114;75.28;-46;15;75.28;-9;20;75.28;-11
05-11-2021;05-11-2021;FCR;1;NEGPOS_20_24;123.88;71;123.88;28;87;288.72;-58;67;123.88;87;562;123.88;78;508;123.88;-76;114;123.88;-46;15;123.88;-3;20;123.88;-10
06-11-2021;06-11-2021;FCR;1;NEGPOS_00_04;114.52;71;114.52;18;87;135.72;-60;67;114.52;88;562;114.52;7;508;114.52;9;114;114.52;-46;15;114.52;-6;20;114.52;-10
06-11-2021;06-11-2021;FCR;1;NEGPOS_04_08;138;71;138;18;87;156.2;-60;67;138;85;562;138;12;508;138;6;114;138;-46;15;138;-5;20;138;-10
06-11-2021;06-11-2021;FCR;1;NEGPOS_08_12;88.17;71;88.17;29;87;91;-60;67;88.17;68;562;88.17;22;508;88.17;0;114;88.17;-46;15;88.17;-2;20;88.17;-11
06-11-2021;06-11-2021;FCR;1;NEGPOS_12_16;77;71;77;17;87;147.56;-60;67;77;55;562;77;29;508;77;20;114;77;-46;15;77;-4;20;77;-11
06-11-2021;06-11-2021;FCR;1;NEGPOS_16_20;80;71;80;20;87;80;-60;67;80;67;562;80;-22;508;80;61;114;80;-46;15;80;-9;20;80;-11
06-11-2021;06-11-2021;FCR;1;NEGPOS_20_24;82.03;71;82.03;30;87;158.92;-60;67;82.03;58;562;82.03;7;508;82.03;27;114;82.03;-46;15;82.03;-5;20;82.03;-11
