MarketHourUTC;MarketHourCET;FFR demand (MW/hour);Total accepted FFR (MW/hour);Marginal price (EUR/MW/hour)
2021-09-21 04:00:00+00:00;2021-09-21 04:00:00+00:00;0;0;0
2021-09-21 05:00:00+00:00;2021-09-21 05:00:00+00:00;0;0;0
2021-09-21 06:00:00+00:00;2021-09-21 06:00:00+00:00;0;0;0
2021-09-21 07:00:00+00:00;2021-09-21 07:00:00+00:00;0;0;0
2021-09-21 08:00:00+00:00;2021-09-21 08:00:00+00:00;0;0;0
2021-09-21 09:00:00+00:00;2021-09-21 09:00:00+00:00;0;0;0
2021-09-21 10:00:00+00:00;2021-09-21 11:00:00+00:00;0;0;0
2021-09-21 11:00:00+00:00;2021-09-21 12:00:00+00:00;0;0;0
2021-09-21 12:00:00+00:00;2021-09-21 13:00:00+00:00;0;0;0
2021-09-21 13:00:00+00:00;2021-09-21 14:00:00+00:00;0;0;0
2021-09-21 14:00:00+00:00;2021-09-21 15:00:00+00:00;0;0;0
2021-09-21 15:00:00+00:00;2021-09-21 16:00:00+00:00;0;0;0
2021-09-21 16:00:00+00:00;2021-09-21 17:00:00+00:00;0;0;0
2021-09-21 17:00:00+00:00;2021-09-21 18:00:00+00:00;0;0;0
2021-09-21 18:00:00+00:00;2021-09-21 19:00:00+00:00;0;0;0
2021-09-21 19:00:00+00:00;2021-09-21 20:00:00+00:00;0;0;0
2021-09-21 20:00:00+00:00;2021-09-21 22:00:00+00:00;0;0;0
2021-09-21 21:00:00+00:00;2021-09-21 23:00:00+00:00;0;0;0
2021-09-21 22:00:00+00:00;2021-09-22 00:00:00+00:00;0;0;0
2021-09-21 23:00:00+00:00;2021-09-22 01:00:00+00:00;1,6;1,6;186,67
2021-09-22 00:00:00+00:00;2021-09-22 00:00:00+00:00;0,5;1;186,67
2021-09-22 01:00:00+00:00;2021-09-22 01:00:00+00:00;1,3;1,3;178,6
2021-09-22 02:00:00+00:00;2021-09-22 02:00:00+00:00;0,2;1;183,17
2021-09-22 03:00:00+00:00;2021-09-22 03:00:00+00:00;0;0;0
2021-09-22 04:00:00+00:00;2021-09-22 04:00:00+00:00;0;0;0
2021-09-22 05:00:00+00:00;2021-09-22 05:00:00+00:00;0;0;0
2021-09-22 06:00:00+00:00;2021-09-22 06:00:00+00:00;0;0;0
2021-09-22 07:00:00+00:00;2021-09-22 07:00:00+00:00;0;0;0
2021-09-22 08:00:00+00:00;2021-09-22 08:00:00+00:00;0;0;0
2021-09-22 09:00:00+00:00;2021-09-22 09:00:00+00:00;0;0;0
2021-09-22 10:00:00+00:00;2021-09-22 11:00:00+00:00;0;0;0
2021-09-22 11:00:00+00:00;2021-09-22 12:00:00+00:00;0;0;0
2021-09-22 12:00:00+00:00;2021-09-22 13:00:00+00:00;0;0;0
2021-09-22 13:00:00+00:00;2021-09-22 14:00:00+00:00;0;0;0
2021-09-22 14:00:00+00:00;2021-09-22 15:00:00+00:00;0;0;0
2021-09-22 15:00:00+00:00;2021-09-22 16:00:00+00:00;0;0;0
2021-09-22 16:00:00+00:00;2021-09-22 17:00:00+00:00;0;0;0
2021-09-22 17:00:00+00:00;2021-09-22 18:00:00+00:00;0;0;0
2021-09-22 18:00:00+00:00;2021-09-22 19:00:00+00:00;0;0;0
2021-09-22 19:00:00+00:00;2021-09-22 20:00:00+00:00;0;0;0
2021-09-22 20:00:00+00:00;2021-09-22 22:00:00+00:00;0;0;0
2021-09-22 21:00:00+00:00;2021-09-22 23:00:00+00:00;0;0;0
2021-09-22 22:00:00+00:00;2021-09-23 00:00:00+00:00;1,2;1,2;146,05
2021-09-22 23:00:00+00:00;2021-09-23 01:00:00+00:00;3,8;3,8;145,78
2021-09-23 00:00:00+00:00;2021-09-23 00:00:00+00:00;0;0;0
2021-09-23 01:00:00+00:00;2021-09-23 01:00:00+00:00;0,5;0,5;144,7
2021-09-23 02:00:00+00:00;2021-09-23 02:00:00+00:00;0;0;0
2021-09-23 03:00:00+00:00;2021-09-23 03:00:00+00:00;0;0;0
2021-09-23 04:00:00+00:00;2021-09-23 04:00:00+00:00;0;0;0
2021-09-23 05:00:00+00:00;2021-09-23 05:00:00+00:00;0;0;0
2021-09-23 06:00:00+00:00;2021-09-23 06:00:00+00:00;0;0;0
2021-09-23 07:00:00+00:00;2021-09-23 07:00:00+00:00;0;0;0
2021-09-23 08:00:00+00:00;2021-09-23 08:00:00+00:00;0;0;0
2021-09-23 09:00:00+00:00;2021-09-23 09:00:00+00:00;0;0;0
2021-09-23 10:00:00+00:00;2021-09-23 11:00:00+00:00;0;0;0
2021-09-23 11:00:00+00:00;2021-09-23 12:00:00+00:00;0;0;0
2021-09-23 12:00:00+00:00;2021-09-23 13:00:00+00:00;0;0;0
2021-09-23 13:00:00+00:00;2021-09-23 14:00:00+00:00;0;0;0
2021-09-23 14:00:00+00:00;2021-09-23 15:00:00+00:00;0;0;0
2021-09-23 15:00:00+00:00;2021-09-23 16:00:00+00:00;0;0;0
2021-09-23 16:00:00+00:00;2021-09-23 17:00:00+00:00;0;0;0
2021-09-23 17:00:00+00:00;2021-09-23 18:00:00+00:00;0;0;0
2021-09-23 18:00:00+00:00;2021-09-23 19:00:00+00:00;0;0;0
2021-09-23 19:00:00+00:00;2021-09-23 20:00:00+00:00;0;0;0
2021-09-23 20:00:00+00:00;2021-09-23 22:00:00+00:00;0;0;0
2021-09-23 21:00:00+00:00;2021-09-23 23:00:00+00:00;0;0;0
2021-09-23 22:00:00+00:00;2021-09-24 00:00:00+00:00;1,8;1,8;119,69
2021-09-23 23:00:00+00:00;2021-09-24 01:00:00+00:00;5,2;5,2;119,42
2021-09-24 00:00:00+00:00;2021-09-24 00:00:00+00:00;5,7;5,7;126,01
2021-09-24 01:00:00+00:00;2021-09-24 01:00:00+00:00;7,1;7,1;130,58
2021-09-24 02:00:00+00:00;2021-09-24 02:00:00+00:00;6,5;6,5;143,49
2021-09-24 03:00:00+00:00;2021-09-24 03:00:00+00:00;4,1;4,1;147,93
2021-09-24 04:00:00+00:00;2021-09-24 04:00:00+00:00;0,7;0,7;153,04
2021-09-24 05:00:00+00:00;2021-09-24 05:00:00+00:00;0;0;0
2021-09-24 06:00:00+00:00;2021-09-24 06:00:00+00:00;0;0;0
2021-09-24 07:00:00+00:00;2021-09-24 07:00:00+00:00;0;0;0
2021-09-24 08:00:00+00:00;2021-09-24 08:00:00+00:00;0;0;0
2021-09-24 09:00:00+00:00;2021-09-24 09:00:00+00:00;0;0;0
2021-09-24 10:00:00+00:00;2021-09-24 11:00:00+00:00;0;0;0
2021-09-24 11:00:00+00:00;2021-09-24 12:00:00+00:00;0;0;0
2021-09-24 12:00:00+00:00;2021-09-24 13:00:00+00:00;0;0;0
2021-09-24 13:00:00+00:00;2021-09-24 14:00:00+00:00;0;0;0
2021-09-24 14:00:00+00:00;2021-09-24 15:00:00+00:00;0;0;0
2021-09-24 15:00:00+00:00;2021-09-24 16:00:00+00:00;0;0;0
2021-09-24 16:00:00+00:00;2021-09-24 17:00:00+00:00;0;0;0
2021-09-24 17:00:00+00:00;2021-09-24 18:00:00+00:00;0;0;0
2021-09-24 18:00:00+00:00;2021-09-24 19:00:00+00:00;0;0;0
2021-09-24 19:00:00+00:00;2021-09-24 20:00:00+00:00;0;0;0
2021-09-24 20:00:00+00:00;2021-09-24 22:00:00+00:00;0;0;0
2021-09-24 21:00:00+00:00;2021-09-24 23:00:00+00:00;2,5;2,5;148,6
2021-09-24 22:00:00+00:00;2021-09-25 00:00:00+00:00;0;0;0
2021-09-24 23:00:00+00:00;2021-09-25 01:00:00+00:00;1,3;1,3;146,86
2021-09-25 00:00:00+00:00;2021-09-25 00:00:00+00:00;9,9;9,9;145,51
2021-09-25 01:00:00+00:00;2021-09-25 01:00:00+00:00;10,7;10,7;144,04
2021-09-25 02:00:00+00:00;2021-09-25 02:00:00+00:00;10,2;10,7;144,04
2021-09-25 03:00:00+00:00;2021-09-25 03:00:00+00:00;7,8;7,8;144,04
2021-09-25 04:00:00+00:00;2021-09-25 04:00:00+00:00;4,1;4,1;146,99
2021-09-25 05:00:00+00:00;2021-09-25 05:00:00+00:00;0,8;1;160,71
2021-09-25 06:00:00+00:00;2021-09-25 06:00:00+00:00;0;0;0
2021-09-25 07:00:00+00:00;2021-09-25 07:00:00+00:00;0;0;0
2021-09-25 08:00:00+00:00;2021-09-25 08:00:00+00:00;0;0;0
2021-09-25 09:00:00+00:00;2021-09-25 09:00:00+00:00;0;0;0
2021-09-25 10:00:00+00:00;2021-09-25 11:00:00+00:00;0;0;0
2021-09-25 11:00:00+00:00;2021-09-25 12:00:00+00:00;0;0;0
2021-09-25 12:00:00+00:00;2021-09-25 13:00:00+00:00;0;0;0
2021-09-25 13:00:00+00:00;2021-09-25 14:00:00+00:00;0;0;0
2021-09-25 14:00:00+00:00;2021-09-25 15:00:00+00:00;0;0;0
2021-09-25 15:00:00+00:00;2021-09-25 16:00:00+00:00;0;0;0
2021-09-25 16:00:00+00:00;2021-09-25 17:00:00+00:00;0;0;0
2021-09-25 17:00:00+00:00;2021-09-25 18:00:00+00:00;0;0;0
2021-09-25 18:00:00+00:00;2021-09-25 19:00:00+00:00;0;0;0
2021-09-25 19:00:00+00:00;2021-09-25 20:00:00+00:00;0;0;0
2021-09-25 20:00:00+00:00;2021-09-25 22:00:00+00:00;0;0;0
2021-09-25 21:00:00+00:00;2021-09-25 23:00:00+00:00;2,3;2,3;248,8
2021-09-25 22:00:00+00:00;2021-09-26 00:00:00+00:00;1,1;1,1;235,71
2021-09-25 23:00:00+00:00;2021-09-26 01:00:00+00:00;3;3;215,41
2021-09-26 00:00:00+00:00;2021-09-26 00:00:00+00:00;5,1;5,1;203,98
2021-09-26 01:00:00+00:00;2021-09-26 01:00:00+00:00;6,5;6,5;196,58
2021-09-26 02:00:00+00:00;2021-09-26 02:00:00+00:00;6,1;6,1;195,51
2021-09-26 03:00:00+00:00;2021-09-26 03:00:00+00:00;3,3;3,3;195,11
2021-09-26 04:00:00+00:00;2021-09-26 04:00:00+00:00;0;0;0
2021-09-26 05:00:00+00:00;2021-09-26 05:00:00+00:00;0;0;0
2021-09-26 06:00:00+00:00;2021-09-26 06:00:00+00:00;0;0;0
2021-09-26 07:00:00+00:00;2021-09-26 07:00:00+00:00;0;0;0
2021-09-26 08:00:00+00:00;2021-09-26 08:00:00+00:00;0;0;0
2021-09-26 09:00:00+00:00;2021-09-26 09:00:00+00:00;0;0;0
2021-09-26 10:00:00+00:00;2021-09-26 11:00:00+00:00;0;0;0
2021-09-26 11:00:00+00:00;2021-09-26 12:00:00+00:00;0;0;0
2021-09-26 12:00:00+00:00;2021-09-26 13:00:00+00:00;0;0;0
2021-09-26 13:00:00+00:00;2021-09-26 14:00:00+00:00;0;0;0
2021-09-26 14:00:00+00:00;2021-09-26 15:00:00+00:00;0;0;0
2021-09-26 15:00:00+00:00;2021-09-26 16:00:00+00:00;0;0;0
2021-09-26 16:00:00+00:00;2021-09-26 17:00:00+00:00;0;0;0
2021-09-26 17:00:00+00:00;2021-09-26 18:00:00+00:00;0;0;0
2021-09-26 18:00:00+00:00;2021-09-26 19:00:00+00:00;0;0;0
2021-09-26 19:00:00+00:00;2021-09-26 20:00:00+00:00;0;0;0
2021-09-26 20:00:00+00:00;2021-09-26 22:00:00+00:00;2,3;2,3;194,97
2021-09-26 21:00:00+00:00;2021-09-26 23:00:00+00:00;5,7;5,7;200,75
2021-09-26 22:00:00+00:00;2021-09-27 00:00:00+00:00;0;0;0
2021-09-26 23:00:00+00:00;2021-09-27 01:00:00+00:00;2,4;2,4;202,5
2021-09-27 00:00:00+00:00;2021-09-27 00:00:00+00:00;5,8;5,8;196,45
2021-09-27 01:00:00+00:00;2021-09-27 01:00:00+00:00;6,2;6,2;190,53
2021-09-27 02:00:00+00:00;2021-09-27 02:00:00+00:00;5,6;5,6;192,68
2021-09-27 03:00:00+00:00;2021-09-27 03:00:00+00:00;3;3;203,58
2021-09-27 04:00:00+00:00;2021-09-27 04:00:00+00:00;0;0;0
2021-09-27 05:00:00+00:00;2021-09-27 05:00:00+00:00;0;0;0
2021-09-27 06:00:00+00:00;2021-09-27 06:00:00+00:00;0;0;0
2021-09-27 07:00:00+00:00;2021-09-27 07:00:00+00:00;0;0;0
2021-09-27 08:00:00+00:00;2021-09-27 08:00:00+00:00;0;0;0
2021-09-27 09:00:00+00:00;2021-09-27 09:00:00+00:00;0;0;0
2021-09-27 10:00:00+00:00;2021-09-27 11:00:00+00:00;0;0;0
2021-09-27 11:00:00+00:00;2021-09-27 12:00:00+00:00;0;0;0
2021-09-27 12:00:00+00:00;2021-09-27 13:00:00+00:00;0;0;0
2021-09-27 13:00:00+00:00;2021-09-27 14:00:00+00:00;0;0;0
2021-09-27 14:00:00+00:00;2021-09-27 15:00:00+00:00;0;0;0
2021-09-27 15:00:00+00:00;2021-09-27 16:00:00+00:00;0;0;0
2021-09-27 16:00:00+00:00;2021-09-27 17:00:00+00:00;0;0;0
2021-09-27 17:00:00+00:00;2021-09-27 18:00:00+00:00;0;0;0
2021-09-27 18:00:00+00:00;2021-09-27 19:00:00+00:00;0;0;0
2021-09-27 19:00:00+00:00;2021-09-27 20:00:00+00:00;0;0;0
2021-09-27 20:00:00+00:00;2021-09-27 22:00:00+00:00;0;0;0
2021-09-27 21:00:00+00:00;2021-09-27 23:00:00+00:00;0;0;0
2021-09-27 22:00:00+00:00;2021-09-28 00:00:00+00:00;0;0;0
2021-09-27 23:00:00+00:00;2021-09-28 01:00:00+00:00;0,4;0,5;190,4
2021-09-28 00:00:00+00:00;2021-09-28 00:00:00+00:00;2,1;2,1;188,78
2021-09-28 01:00:00+00:00;2021-09-28 01:00:00+00:00;2,3;2,3;188,51
2021-09-28 02:00:00+00:00;2021-09-28 02:00:00+00:00;1,3;1,3;196,45
2021-09-28 03:00:00+00:00;2021-09-28 03:00:00+00:00;0;0;0
2021-09-28 04:00:00+00:00;2021-09-28 04:00:00+00:00;0;0;0
2021-09-28 05:00:00+00:00;2021-09-28 05:00:00+00:00;0;0;0
2021-09-28 06:00:00+00:00;2021-09-28 06:00:00+00:00;0;0;0
2021-09-28 07:00:00+00:00;2021-09-28 07:00:00+00:00;0;0;0
2021-09-28 08:00:00+00:00;2021-09-28 08:00:00+00:00;0;0;0
2021-09-28 09:00:00+00:00;2021-09-28 09:00:00+00:00;0;0;0
2021-09-28 10:00:00+00:00;2021-09-28 11:00:00+00:00;0;0;0
2021-09-28 11:00:00+00:00;2021-09-28 12:00:00+00:00;0;0;0
2021-09-28 12:00:00+00:00;2021-09-28 13:00:00+00:00;0;0;0
2021-09-28 13:00:00+00:00;2021-09-28 14:00:00+00:00;0;0;0
2021-09-28 14:00:00+00:00;2021-09-28 15:00:00+00:00;0;0;0
2021-09-28 15:00:00+00:00;2021-09-28 16:00:00+00:00;0;0;0
2021-09-28 16:00:00+00:00;2021-09-28 17:00:00+00:00;0;0;0
2021-09-28 17:00:00+00:00;2021-09-28 18:00:00+00:00;0;0;0
2021-09-28 18:00:00+00:00;2021-09-28 19:00:00+00:00;0;0;0
2021-09-28 19:00:00+00:00;2021-09-28 20:00:00+00:00;0;0;0
2021-09-28 20:00:00+00:00;2021-09-28 22:00:00+00:00;0;0;0
2021-09-28 21:00:00+00:00;2021-09-28 23:00:00+00:00;0;0;0
2021-09-28 22:00:00+00:00;2021-09-29 00:00:00+00:00;0;0;0
2021-09-28 23:00:00+00:00;2021-09-29 01:00:00+00:00;0;0;0
2021-09-29 00:00:00+00:00;2021-09-29 00:00:00+00:00;1,4;1,4;185,86
2021-09-29 01:00:00+00:00;2021-09-29 01:00:00+00:00;1,6;1,6;178,6
2021-09-29 02:00:00+00:00;2021-09-29 02:00:00+00:00;1,6;1,6;178,6
2021-09-29 03:00:00+00:00;2021-09-29 03:00:00+00:00;0;0;0
2021-09-29 04:00:00+00:00;2021-09-29 04:00:00+00:00;0;0;0
2021-09-29 05:00:00+00:00;2021-09-29 05:00:00+00:00;0;0;0
2021-09-29 06:00:00+00:00;2021-09-29 06:00:00+00:00;0;0;0
2021-09-29 07:00:00+00:00;2021-09-29 07:00:00+00:00;0;0;0
2021-09-29 08:00:00+00:00;2021-09-29 08:00:00+00:00;0;0;0
2021-09-29 09:00:00+00:00;2021-09-29 09:00:00+00:00;0;0;0
2021-09-29 10:00:00+00:00;2021-09-29 11:00:00+00:00;0;0;0
2021-09-29 11:00:00+00:00;2021-09-29 12:00:00+00:00;0;0;0
2021-09-29 12:00:00+00:00;2021-09-29 13:00:00+00:00;0;0;0
2021-09-29 13:00:00+00:00;2021-09-29 14:00:00+00:00;0;0;0
2021-09-29 14:00:00+00:00;2021-09-29 15:00:00+00:00;0;0;0
2021-09-29 15:00:00+00:00;2021-09-29 16:00:00+00:00;0;0;0
2021-09-29 16:00:00+00:00;2021-09-29 17:00:00+00:00;0;0;0
2021-09-29 17:00:00+00:00;2021-09-29 18:00:00+00:00;0;0;0
2021-09-29 18:00:00+00:00;2021-09-29 19:00:00+00:00;0;0;0
2021-09-29 19:00:00+00:00;2021-09-29 20:00:00+00:00;0;0;0
2021-09-29 20:00:00+00:00;2021-09-29 22:00:00+00:00;0;0;0
2021-09-29 21:00:00+00:00;2021-09-29 23:00:00+00:00;0;0;0
2021-09-29 22:00:00+00:00;2021-09-30 00:00:00+00:00;0,1;1;146,06
2021-09-29 23:00:00+00:00;2021-09-30 01:00:00+00:00;2,6;2,6;145,79
2021-09-30 00:00:00+00:00;2021-09-30 00:00:00+00:00;1,5;1,5;145,66
2021-09-30 01:00:00+00:00;2021-09-30 01:00:00+00:00;2,1;2,1;145,79
2021-09-30 02:00:00+00:00;2021-09-30 02:00:00+00:00;0,9;1;145,93
2021-09-30 03:00:00+00:00;2021-09-30 03:00:00+00:00;0;0;0
2021-09-30 04:00:00+00:00;2021-09-30 04:00:00+00:00;0;0;0
2021-09-30 05:00:00+00:00;2021-09-30 05:00:00+00:00;0;0;0
2021-09-30 06:00:00+00:00;2021-09-30 06:00:00+00:00;0;0;0
2021-09-30 07:00:00+00:00;2021-09-30 07:00:00+00:00;0;0;0
2021-09-30 08:00:00+00:00;2021-09-30 08:00:00+00:00;0;0;0
2021-09-30 09:00:00+00:00;2021-09-30 09:00:00+00:00;0;0;0
2021-09-30 10:00:00+00:00;2021-09-30 11:00:00+00:00;0;0;0
2021-09-30 11:00:00+00:00;2021-09-30 12:00:00+00:00;0;0;0
2021-09-30 12:00:00+00:00;2021-09-30 13:00:00+00:00;0;0;0
2021-09-30 13:00:00+00:00;2021-09-30 14:00:00+00:00;0;0;0
2021-09-30 14:00:00+00:00;2021-09-30 15:00:00+00:00;0;0;0
2021-09-30 15:00:00+00:00;2021-09-30 16:00:00+00:00;0;0;0
2021-09-30 16:00:00+00:00;2021-09-30 17:00:00+00:00;0;0;0
2021-09-30 17:00:00+00:00;2021-09-30 18:00:00+00:00;0;0;0
2021-09-30 18:00:00+00:00;2021-09-30 19:00:00+00:00;0;0;0
2021-09-30 19:00:00+00:00;2021-09-30 20:00:00+00:00;0;0;0
2021-09-30 20:00:00+00:00;2021-09-30 22:00:00+00:00;0;0;0
2021-09-30 21:00:00+00:00;2021-09-30 23:00:00+00:00;0;0;0
2021-09-30 22:00:00+00:00;2021-10-01 00:00:00+00:00;4,6;4,6;129,22
2021-09-30 23:00:00+00:00;2021-10-01 01:00:00+00:00;7,1;7,1;125,19
2021-10-01 00:00:00+00:00;2021-10-01 00:00:00+00:00;7,5;7,5;116,72
2021-10-01 01:00:00+00:00;2021-10-01 01:00:00+00:00;8,5;8,5;125,19
2021-10-01 02:00:00+00:00;2021-10-01 02:00:00+00:00;7,8;7,8;125,99
2021-10-01 03:00:00+00:00;2021-10-01 03:00:00+00:00;3,7;3,7;127,2
2021-10-01 04:00:00+00:00;2021-10-01 04:00:00+00:00;0;0;0
2021-10-01 05:00:00+00:00;2021-10-01 05:00:00+00:00;0;0;0
2021-10-01 06:00:00+00:00;2021-10-01 06:00:00+00:00;0;0;0
2021-10-01 07:00:00+00:00;2021-10-01 07:00:00+00:00;0;0;0
2021-10-01 08:00:00+00:00;2021-10-01 08:00:00+00:00;0;0;0
2021-10-01 09:00:00+00:00;2021-10-01 09:00:00+00:00;0;0;0
2021-10-01 10:00:00+00:00;2021-10-01 11:00:00+00:00;0;0;0
2021-10-01 11:00:00+00:00;2021-10-01 12:00:00+00:00;0;0;0
2021-10-01 12:00:00+00:00;2021-10-01 13:00:00+00:00;0;0;0
2021-10-01 13:00:00+00:00;2021-10-01 14:00:00+00:00;0;0;0
2021-10-01 14:00:00+00:00;2021-10-01 15:00:00+00:00;0;0;0
2021-10-01 15:00:00+00:00;2021-10-01 16:00:00+00:00;0;0;0
2021-10-01 16:00:00+00:00;2021-10-01 17:00:00+00:00;0;0;0
2021-10-01 17:00:00+00:00;2021-10-01 18:00:00+00:00;0;0;0
2021-10-01 18:00:00+00:00;2021-10-01 19:00:00+00:00;0;0;0
2021-10-01 19:00:00+00:00;2021-10-01 20:00:00+00:00;0;0;0
2021-10-01 20:00:00+00:00;2021-10-01 22:00:00+00:00;0;0;0
2021-10-01 21:00:00+00:00;2021-10-01 23:00:00+00:00;2;2;110,4
2021-10-01 22:00:00+00:00;2021-10-02 00:00:00+00:00;14,2;14,2;110,67
2021-10-01 23:00:00+00:00;2021-10-02 01:00:00+00:00;15,9;15,9;111,2
2021-10-02 00:00:00+00:00;2021-10-02 00:00:00+00:00;9,7;9,7;111,2
2021-10-02 01:00:00+00:00;2021-10-02 01:00:00+00:00;10;10;112,68
2021-10-02 02:00:00+00:00;2021-10-02 02:00:00+00:00;9;9;153,96
2021-10-02 03:00:00+00:00;2021-10-02 03:00:00+00:00;4,7;4,7;202,51
2021-10-02 04:00:00+00:00;2021-10-02 04:00:00+00:00;0;0;0
2021-10-02 05:00:00+00:00;2021-10-02 05:00:00+00:00;0;0;0
2021-10-02 06:00:00+00:00;2021-10-02 06:00:00+00:00;0;0;0
2021-10-02 07:00:00+00:00;2021-10-02 07:00:00+00:00;0;0;0
2021-10-02 08:00:00+00:00;2021-10-02 08:00:00+00:00;0;0;0
2021-10-02 09:00:00+00:00;2021-10-02 09:00:00+00:00;0;0;0
2021-10-02 10:00:00+00:00;2021-10-02 11:00:00+00:00;0;0;0
2021-10-02 11:00:00+00:00;2021-10-02 12:00:00+00:00;0;0;0
2021-10-02 12:00:00+00:00;2021-10-02 13:00:00+00:00;0;0;0
2021-10-02 13:00:00+00:00;2021-10-02 14:00:00+00:00;0;0;0
2021-10-02 14:00:00+00:00;2021-10-02 15:00:00+00:00;0;0;0
2021-10-02 15:00:00+00:00;2021-10-02 16:00:00+00:00;0;0;0
2021-10-02 16:00:00+00:00;2021-10-02 17:00:00+00:00;0;0;0
2021-10-02 17:00:00+00:00;2021-10-02 18:00:00+00:00;0;0;0
2021-10-02 18:00:00+00:00;2021-10-02 19:00:00+00:00;0;0;0
2021-10-02 19:00:00+00:00;2021-10-02 20:00:00+00:00;0;0;0
2021-10-02 20:00:00+00:00;2021-10-02 22:00:00+00:00;0,4;1;128,68
2021-10-02 21:00:00+00:00;2021-10-02 23:00:00+00:00;9,9;9,9;104,61
2021-10-02 22:00:00+00:00;2021-10-03 00:00:00+00:00;19,4;23,2;745,2
2021-10-02 23:00:00+00:00;2021-10-03 01:00:00+00:00;20,5;23,2;745,1
2021-10-03 00:00:00+00:00;2021-10-03 00:00:00+00:00;17,1;19,1;744,1
2021-10-03 01:00:00+00:00;2021-10-03 01:00:00+00:00;17,1;19,1;743,3
2021-10-03 02:00:00+00:00;2021-10-03 02:00:00+00:00;17,1;19,1;743,2
2021-10-03 03:00:00+00:00;2021-10-03 03:00:00+00:00;14,5;14,5;89,43
2021-10-03 04:00:00+00:00;2021-10-03 04:00:00+00:00;9,6;9,6;90,5
2021-10-03 05:00:00+00:00;2021-10-03 05:00:00+00:00;5,7;5,7;90,37
2021-10-03 06:00:00+00:00;2021-10-03 06:00:00+00:00;3,8;3,8;92,79
2021-10-03 07:00:00+00:00;2021-10-03 07:00:00+00:00;3,8;3,8;92,79
2021-10-03 08:00:00+00:00;2021-10-03 08:00:00+00:00;4,3;4,3;92,79
2021-10-03 09:00:00+00:00;2021-10-03 09:00:00+00:00;5,7;5,7;103,55
2021-10-03 10:00:00+00:00;2021-10-03 11:00:00+00:00;6,9;6,9;98,57
2021-10-03 11:00:00+00:00;2021-10-03 12:00:00+00:00;7,8;7,8;95,21
2021-10-03 12:00:00+00:00;2021-10-03 13:00:00+00:00;8;8;100,59
2021-10-03 13:00:00+00:00;2021-10-03 14:00:00+00:00;7;7;112,96
2021-10-03 14:00:00+00:00;2021-10-03 15:00:00+00:00;4,9;9,5;138,5
2021-10-03 15:00:00+00:00;2021-10-03 16:00:00+00:00;3,1;3,1;113,09
2021-10-03 16:00:00+00:00;2021-10-03 17:00:00+00:00;2,4;2,4;114,03
2021-10-03 17:00:00+00:00;2021-10-03 18:00:00+00:00;2,8;2,8;114,44
2021-10-03 18:00:00+00:00;2021-10-03 19:00:00+00:00;5,3;5,3;114,44
2021-10-03 19:00:00+00:00;2021-10-03 20:00:00+00:00;7,9;7,9;112,56
2021-10-03 20:00:00+00:00;2021-10-03 22:00:00+00:00;10;10;110,54
2021-10-03 21:00:00+00:00;2021-10-03 23:00:00+00:00;13,1;13,1;156,39
2021-10-03 22:00:00+00:00;2021-10-04 00:00:00+00:00;4,2;4,2;91,85
2021-10-03 23:00:00+00:00;2021-10-04 01:00:00+00:00;5,3;5,3;156,26
2021-10-04 00:00:00+00:00;2021-10-04 00:00:00+00:00;22,2;23,2;816,3
2021-10-04 01:00:00+00:00;2021-10-04 01:00:00+00:00;22,7;23,2;813,1
2021-10-04 02:00:00+00:00;2021-10-04 02:00:00+00:00;22;23,2;813,1
2021-10-04 03:00:00+00:00;2021-10-04 03:00:00+00:00;19,6;23,2;831
2021-10-04 04:00:00+00:00;2021-10-04 04:00:00+00:00;14,8;14,8;261,42
2021-10-04 05:00:00+00:00;2021-10-04 05:00:00+00:00;12,7;12,7;307,68
2021-10-04 06:00:00+00:00;2021-10-04 06:00:00+00:00;12;12,5;310,64
2021-10-04 07:00:00+00:00;2021-10-04 07:00:00+00:00;12,3;12,5;310,64
2021-10-04 08:00:00+00:00;2021-10-04 08:00:00+00:00;12,3;12,5;310,64
2021-10-04 09:00:00+00:00;2021-10-04 09:00:00+00:00;12,5;12,5;310,64
2021-10-04 10:00:00+00:00;2021-10-04 11:00:00+00:00;7,5;7,5;259,94
2021-10-04 11:00:00+00:00;2021-10-04 12:00:00+00:00;9,1;9,1;250,53
2021-10-04 12:00:00+00:00;2021-10-04 13:00:00+00:00;9,4;9,4;240,84
2021-10-04 13:00:00+00:00;2021-10-04 14:00:00+00:00;8,7;8,7;245,55
2021-10-04 14:00:00+00:00;2021-10-04 15:00:00+00:00;7,3;7,3;309,16
2021-10-04 15:00:00+00:00;2021-10-04 16:00:00+00:00;7,3;7,3;309,16
2021-10-04 16:00:00+00:00;2021-10-04 17:00:00+00:00;7;7,3;309,16
2021-10-04 17:00:00+00:00;2021-10-04 18:00:00+00:00;7,1;7,3;309,16
2021-10-04 18:00:00+00:00;2021-10-04 19:00:00+00:00;8,6;8,6;290,47
2021-10-04 19:00:00+00:00;2021-10-04 20:00:00+00:00;10,4;10,4;239,37
2021-10-04 20:00:00+00:00;2021-10-04 22:00:00+00:00;11,7;11,7;225,51
2021-10-04 21:00:00+00:00;2021-10-04 23:00:00+00:00;13,7;13,7;188
2021-10-04 22:00:00+00:00;2021-10-05 00:00:00+00:00;5,2;5,2;189,21
2021-10-04 23:00:00+00:00;2021-10-05 01:00:00+00:00;7,4;7,4;188,8
