HourUTC,HourDK,FCR_N_PriceDKK,FCR_N_PriceEUR,FCR_D_UpPriceDKK,FCR_D_UpPriceEUR
2021-04-03T16:00:00,2021-04-03T18:00:00,128.38,17.26,148.83,20.01
2021-04-03T17:00:00,2021-04-03T19:00:00,141.77,19.06,153.89,20.69
2021-04-03T18:00:00,2021-04-03T20:00:00,129.94,17.47,163.04,21.92
2021-04-03T19:00:00,2021-04-03T21:00:00,129.2,17.37,170.85,22.97
2021-04-03T20:00:00,2021-04-03T22:00:00,129.05,17.35,170.18,22.88
2021-04-03T21:00:00,2021-04-03T23:00:00,129.87,17.46,154.56,20.78
2021-04-03T22:00:00,2021-04-04T00:00:00,153.74,20.67,173.83,23.37
2021-04-03T23:00:00,2021-04-04T01:00:00,142.51,19.16,164.83,22.16
2021-04-04T00:00:00,2021-04-04T02:00:00,142.96,19.22,161.33,21.69
2021-04-04T01:00:00,2021-04-04T03:00:00,138.94,18.68,161.48,21.71
2021-04-04T02:00:00,2021-04-04T04:00:00,143.25,19.26,158.36,21.29
2021-04-04T03:00:00,2021-04-04T05:00:00,143.33,19.27,158.43,21.3
2021-04-04T04:00:00,2021-04-04T06:00:00,159.54,21.45,145.71,19.59
2021-04-04T05:00:00,2021-04-04T07:00:00,166.31,22.36,143.33,19.27
2021-04-04T06:00:00,2021-04-04T08:00:00,157.24,21.14,141.03,18.96
2021-04-04T07:00:00,2021-04-04T09:00:00,156.94,21.1,148.09,19.91
2021-04-04T08:00:00,2021-04-04T10:00:00,126.67,17.03,157.39,21.16
2021-04-04T09:00:00,2021-04-04T11:00:00,130.09,17.49,156.2,21
2021-04-04T10:00:00,2021-04-04T12:00:00,134.25,18.05,160.74,21.61
2021-04-04T11:00:00,2021-04-04T13:00:00,143.4,19.28,163.79,22.02
2021-04-04T12:00:00,2021-04-04T14:00:00,143.7,19.32,162.82,21.89
2021-04-04T13:00:00,2021-04-04T15:00:00,141.84,19.07,162.52,21.85
2021-04-04T14:00:00,2021-04-04T16:00:00,134.18,18.04,149.88,20.15
2021-04-04T15:00:00,2021-04-04T17:00:00,130.54,17.55,148.61,19.98
2021-04-04T16:00:00,2021-04-04T18:00:00,137.01,18.42,142.66,19.18
2021-04-04T17:00:00,2021-04-04T19:00:00,137.23,18.45,147.87,19.88
2021-04-04T18:00:00,2021-04-04T20:00:00,135.82,18.26,154.12,20.72
2021-04-04T19:00:00,2021-04-04T21:00:00,136.11,18.3,166.91,22.44
2021-04-04T20:00:00,2021-04-04T22:00:00,136.26,18.32,166.76,22.42
2021-04-04T21:00:00,2021-04-04T23:00:00,133.14,17.9,157.91,21.23
2021-04-04T22:00:00,2021-04-05T00:00:00,142.59,19.17,172.64,23.21
2021-04-04T23:00:00,2021-04-05T01:00:00,139.24,18.72,180.08,24.21
2021-04-05T00:00:00,2021-04-05T02:00:00,137.38,18.47,180.52,24.27
2021-04-05T01:00:00,2021-04-05T03:00:00,137.31,18.46,171.08,23
2021-04-05T02:00:00,2021-04-05T04:00:00,138.5,18.62,170.04,22.86
2021-04-05T03:00:00,2021-04-05T05:00:00,150.47,20.23,149.36,20.08
2021-04-05T04:00:00,2021-04-05T06:00:00,143.93,19.35,137.31,18.46
2021-04-05T05:00:00,2021-04-05T07:00:00,139.99,18.82,139.69,18.78
2021-04-05T06:00:00,2021-04-05T08:00:00,135,18.15,140.8,18.93
2021-04-05T07:00:00,2021-04-05T09:00:00,129.5,17.41,149.51,20.1
2021-04-05T08:00:00,2021-04-05T10:00:00,123.77,16.64,151.51,20.37
2021-04-05T09:00:00,2021-04-05T11:00:00,123.7,16.63,155.46,20.9
2021-04-05T10:00:00,2021-04-05T12:00:00,123.17,16.56,156.94,21.1
2021-04-05T11:00:00,2021-04-05T13:00:00,129.79,17.45,153.08,20.58
2021-04-05T12:00:00,2021-04-05T14:00:00,130.54,17.55,152.03,20.44
2021-04-05T13:00:00,2021-04-05T15:00:00,130.32,17.52,152.26,20.47
2021-04-05T14:00:00,2021-04-05T16:00:00,129.87,17.46,147.94,19.89
2021-04-05T15:00:00,2021-04-05T17:00:00,129.2,17.37,142.66,19.18
2021-04-05T16:00:00,2021-04-05T18:00:00,130.54,17.55,148.99,20.03
2021-04-05T17:00:00,2021-04-05T19:00:00,131.28,17.65,168.4,22.64
2021-04-05T18:00:00,2021-04-05T20:00:00,130.39,17.53,173.53,23.33
2021-04-05T19:00:00,2021-04-05T21:00:00,130.98,17.61,187.37,25.19
2021-04-05T20:00:00,2021-04-05T22:00:00,129.13,17.36,182.46,24.53
2021-04-05T21:00:00,2021-04-05T23:00:00,129.79,17.45,181.19,24.36
2021-04-05T22:00:00,2021-04-06T00:00:00,138.79,18.66,175.69,23.62
2021-04-05T23:00:00,2021-04-06T01:00:00,132.4,17.8,163.79,22.02
2021-04-06T00:00:00,2021-04-06T02:00:00,131.88,17.73,159.4,21.43
2021-04-06T01:00:00,2021-04-06T03:00:00,132.18,17.77,157.84,21.22
2021-04-06T02:00:00,2021-04-06T04:00:00,137.16,18.44,163.79,22.02
2021-04-06T03:00:00,2021-04-06T05:00:00,136.34,18.33,141.32,19
2021-04-06T04:00:00,2021-04-06T06:00:00,134.26,18.05,140.73,18.92
2021-04-06T05:00:00,2021-04-06T07:00:00,136.64,18.37,142.22,19.12
2021-04-06T06:00:00,2021-04-06T08:00:00,154.27,20.74,146.08,19.64
2021-04-06T07:00:00,2021-04-06T09:00:00,138.57,18.63,160.81,21.62
2021-04-06T08:00:00,2021-04-06T10:00:00,126.45,17,159.03,21.38
2021-04-06T09:00:00,2021-04-06T11:00:00,124.22,16.7,166.61,22.4
2021-04-06T10:00:00,2021-04-06T12:00:00,123.4,16.59,159.62,21.46
2021-04-06T11:00:00,2021-04-06T13:00:00,126.3,16.98,161.03,21.65
2021-04-06T12:00:00,2021-04-06T14:00:00,127.49,17.14,158.58,21.32
2021-04-06T13:00:00,2021-04-06T15:00:00,127.56,17.15,148.99,20.03
2021-04-06T14:00:00,2021-04-06T16:00:00,130.09,17.49,139.24,18.72
2021-04-06T15:00:00,2021-04-06T17:00:00,131.21,17.64,139.54,18.76
2021-04-06T16:00:00,2021-04-06T18:00:00,126.97,17.07,143.41,19.28
2021-04-06T17:00:00,2021-04-06T19:00:00,128.23,17.24,151.59,20.38
2021-04-06T18:00:00,2021-04-06T20:00:00,128.01,17.21,154.79,20.81
2021-04-06T19:00:00,2021-04-06T21:00:00,133.89,18,160.07,21.52
2021-04-06T20:00:00,2021-04-06T22:00:00,133.59,17.96,173.08,23.27
2021-04-06T21:00:00,2021-04-06T23:00:00,131.51,17.68,173.9,23.38
2021-04-06T22:00:00,2021-04-07T00:00:00,139.31,18.73,176.13,23.68
2021-04-06T23:00:00,2021-04-07T01:00:00,135.67,18.24,163.19,21.94
2021-04-07T00:00:00,2021-04-07T02:00:00,135.3,18.19,161.48,21.71
2021-04-07T01:00:00,2021-04-07T03:00:00,135.37,18.2,160.44,21.57
2021-04-07T02:00:00,2021-04-07T04:00:00,139.01,18.69,166.53,22.39
2021-04-07T03:00:00,2021-04-07T05:00:00,137.3,18.46,151.36,20.35
2021-04-07T04:00:00,2021-04-07T06:00:00,137.23,18.45,146.6,19.71
2021-04-07T05:00:00,2021-04-07T07:00:00,133.81,17.99,146.9,19.75
2021-04-07T06:00:00,2021-04-07T08:00:00,146.15,19.65,151.58,20.38
2021-04-07T07:00:00,2021-04-07T09:00:00,128.82,17.32,157.01,21.11
2021-04-07T08:00:00,2021-04-07T10:00:00,121.39,16.32,156.79,21.08
2021-04-07T09:00:00,2021-04-07T11:00:00,121.31,16.31,161.1,21.66
2021-04-07T10:00:00,2021-04-07T12:00:00,121.39,16.32,159.02,21.38
2021-04-07T11:00:00,2021-04-07T13:00:00,122.43,16.46,152.85,20.55
2021-04-07T12:00:00,2021-04-07T14:00:00,121.76,16.37,149.43,20.09
2021-04-07T13:00:00,2021-04-07T15:00:00,120.49,16.2,145.56,19.57
2021-04-07T14:00:00,2021-04-07T16:00:00,121.39,16.32,145.19,19.52
2021-04-07T15:00:00,2021-04-07T17:00:00,121.46,16.33,144.96,19.49
2021-04-07T16:00:00,2021-04-07T18:00:00,122.13,16.42,149.65,20.12
2021-04-07T17:00:00,2021-04-07T19:00:00,122.06,16.41,159.17,21.4
2021-04-07T18:00:00,2021-04-07T20:00:00,122.2,16.43,156.72,21.07
2021-04-07T19:00:00,2021-04-07T21:00:00,121.68,16.36,154.56,20.78
2021-04-07T20:00:00,2021-04-07T22:00:00,122.2,16.43,155.15,20.86
2021-04-07T21:00:00,2021-04-07T23:00:00,125.25,16.84,159.47,21.44
2021-04-07T22:00:00,2021-04-08T00:00:00,140.43,18.88,186.54,25.08
2021-04-07T23:00:00,2021-04-08T01:00:00,139.68,18.78,175.39,23.58
2021-04-08T00:00:00,2021-04-08T02:00:00,139.39,18.74,169.58,22.8
2021-04-08T01:00:00,2021-04-08T03:00:00,139.46,18.75,163.86,22.03
2021-04-08T02:00:00,2021-04-08T04:00:00,138.94,18.68,177.91,23.92
2021-04-08T03:00:00,2021-04-08T05:00:00,143.03,19.23,157.39,21.16
2021-04-08T04:00:00,2021-04-08T06:00:00,145.71,19.59,148.09,19.91
2021-04-08T05:00:00,2021-04-08T07:00:00,138.2,18.58,168.99,22.72
2021-04-08T06:00:00,2021-04-08T08:00:00,144,19.36,168.62,22.67
2021-04-08T07:00:00,2021-04-08T09:00:00,136.71,18.38,176.5,23.73
2021-04-08T08:00:00,2021-04-08T10:00:00,123.32,16.58,167.35,22.5
2021-04-08T09:00:00,2021-04-08T11:00:00,122.65,16.49,165.49,22.25
2021-04-08T10:00:00,2021-04-08T12:00:00,122.13,16.42,156.27,21.01
2021-04-08T11:00:00,2021-04-08T13:00:00,123.17,16.56,154.86,20.82
2021-04-08T12:00:00,2021-04-08T14:00:00,124.29,16.71,151.58,20.38
2021-04-08T13:00:00,2021-04-08T15:00:00,124.96,16.8,147.42,19.82
2021-04-08T14:00:00,2021-04-08T16:00:00,124.29,16.71,146.38,19.68
2021-04-08T15:00:00,2021-04-08T17:00:00,124.81,16.78,149.43,20.09
2021-04-08T16:00:00,2021-04-08T18:00:00,124.21,16.7,150.84,20.28
2021-04-08T17:00:00,2021-04-08T19:00:00,123.39,16.59,152.33,20.48
2021-04-08T18:00:00,2021-04-08T20:00:00,124.66,16.76,152.55,20.51
2021-04-08T19:00:00,2021-04-08T21:00:00,123.62,16.62,158.43,21.3
2021-04-08T20:00:00,2021-04-08T22:00:00,123.69,16.63,162.89,21.9
2021-04-08T21:00:00,2021-04-08T23:00:00,124.58,16.75,158.8,21.35
2021-04-08T22:00:00,2021-04-09T00:00:00,140.33,18.87,186.8,25.12
2021-04-08T23:00:00,2021-04-09T01:00:00,137.8,18.53,192.23,25.85
2021-04-09T00:00:00,2021-04-09T02:00:00,137.5,18.49,192.01,25.82
2021-04-09T01:00:00,2021-04-09T03:00:00,137.58,18.5,172.3,23.17
2021-04-09T02:00:00,2021-04-09T04:00:00,140.03,18.83,178.18,23.96
2021-04-09T03:00:00,2021-04-09T05:00:00,138.24,18.59,157.73,21.21
2021-04-09T04:00:00,2021-04-09T06:00:00,148.66,19.99,149.47,20.1
2021-04-09T05:00:00,2021-04-09T07:00:00,141.74,19.06,152.75,20.54
2021-04-09T06:00:00,2021-04-09T08:00:00,154.98,20.84,156.76,21.08
2021-04-09T07:00:00,2021-04-09T09:00:00,131.11,17.63,156.09,20.99
2021-04-09T08:00:00,2021-04-09T10:00:00,128.28,17.25,157.28,21.15
2021-04-09T09:00:00,2021-04-09T11:00:00,127.39,17.13,156.91,21.1
2021-04-09T10:00:00,2021-04-09T12:00:00,127.24,17.11,158.25,21.28
2021-04-09T11:00:00,2021-04-09T13:00:00,128.13,17.23,152.89,20.56
2021-04-09T12:00:00,2021-04-09T14:00:00,128.06,17.22,149.85,20.15
2021-04-09T13:00:00,2021-04-09T15:00:00,128.43,17.27,149.4,20.09
2021-04-09T14:00:00,2021-04-09T16:00:00,127.98,17.21,140.4,18.88
2021-04-09T15:00:00,2021-04-09T17:00:00,129.47,17.41,144.05,19.37
2021-04-09T16:00:00,2021-04-09T18:00:00,125.97,16.94,148.28,19.94
2021-04-09T17:00:00,2021-04-09T19:00:00,127.76,17.18,169.11,22.74
2021-04-09T18:00:00,2021-04-09T20:00:00,126.12,16.96,221.91,29.84
2021-04-09T19:00:00,2021-04-09T21:00:00,126.2,16.97,237.45,31.93
2021-04-09T20:00:00,2021-04-09T22:00:00,127.09,17.09,237.52,31.94
2021-04-09T21:00:00,2021-04-09T23:00:00,124.26,16.71,232.17,31.22
2021-04-09T22:00:00,2021-04-10T00:00:00,132.17,17.77,190.18,25.57
2021-04-09T23:00:00,2021-04-10T01:00:00,129.94,17.47,179.4,24.12
2021-04-10T00:00:00,2021-04-10T02:00:00,129.71,17.44,179.4,24.12
2021-04-10T01:00:00,2021-04-10T03:00:00,130.01,17.48,156.27,21.01
2021-04-10T02:00:00,2021-04-10T04:00:00,131.57,17.69,171.74,23.09
2021-04-10T03:00:00,2021-04-10T05:00:00,131.13,17.63,158.27,21.28
2021-04-10T04:00:00,2021-04-10T06:00:00,128.67,17.3,152.25,20.47
2021-04-10T05:00:00,2021-04-10T07:00:00,128.23,17.24,161.62,21.73
2021-04-10T06:00:00,2021-04-10T08:00:00,130.53,17.55,165.56,22.26
2021-04-10T07:00:00,2021-04-10T09:00:00,129.79,17.45,162.14,21.8
2021-04-10T08:00:00,2021-04-10T10:00:00,126.89,17.06,158.5,21.31
2021-04-10T09:00:00,2021-04-10T11:00:00,125.85,16.92,164.22,22.08
2021-04-10T10:00:00,2021-04-10T12:00:00,125.25,16.84,167.79,22.56
2021-04-10T11:00:00,2021-04-10T13:00:00,125.55,16.88,165.04,22.19
2021-04-10T12:00:00,2021-04-10T14:00:00,126.07,16.95,168.54,22.66
2021-04-10T13:00:00,2021-04-10T15:00:00,126.44,17,164.67,22.14
2021-04-10T14:00:00,2021-04-10T16:00:00,125.99,16.94,162.51,21.85
2021-04-10T15:00:00,2021-04-10T17:00:00,135.66,18.24,164.08,22.06
2021-04-10T16:00:00,2021-04-10T18:00:00,138.49,18.62,157.08,21.12
2021-04-10T17:00:00,2021-04-10T19:00:00,134.18,18.04,162.89,21.9
2021-04-10T18:00:00,2021-04-10T20:00:00,126.07,16.95,163.03,21.92
2021-04-10T19:00:00,2021-04-10T21:00:00,124.95,16.8,163.41,21.97
2021-04-10T20:00:00,2021-04-10T22:00:00,125.55,16.88,164.37,22.1
2021-04-10T21:00:00,2021-04-10T23:00:00,125.03,16.81,158.87,21.36
2021-04-10T22:00:00,2021-04-11T00:00:00,128.88,17.33,192.25,25.85
2021-04-10T23:00:00,2021-04-11T01:00:00,127.54,17.15,170.24,22.89
2021-04-11T00:00:00,2021-04-11T02:00:00,128.43,17.27,163.25,21.95
2021-04-11T01:00:00,2021-04-11T03:00:00,128.73,17.31,167.34,22.5
2021-04-11T02:00:00,2021-04-11T04:00:00,128.58,17.29,170.39,22.91
2021-04-11T03:00:00,2021-04-11T05:00:00,128.14,17.23,157.74,21.21
2021-04-11T04:00:00,2021-04-11T06:00:00,125.83,16.92,151.72,20.4
2021-04-11T05:00:00,2021-04-11T07:00:00,126.72,17.04,148.45,19.96
2021-04-11T06:00:00,2021-04-11T08:00:00,125.98,16.94,151.12,20.32
2021-04-11T07:00:00,2021-04-11T09:00:00,127.02,17.08,158.04,21.25
2021-04-11T08:00:00,2021-04-11T10:00:00,125.24,16.84,160.2,21.54
2021-04-11T09:00:00,2021-04-11T11:00:00,125.76,16.91,164.36,22.1
2021-04-11T10:00:00,2021-04-11T12:00:00,126.43,17,160.57,21.59
2021-04-11T11:00:00,2021-04-11T13:00:00,127.17,17.1,166.3,22.36
2021-04-11T12:00:00,2021-04-11T14:00:00,125.46,16.87,170.09,22.87
2021-04-11T13:00:00,2021-04-11T15:00:00,129.18,17.37,170.54,22.93
2021-04-11T14:00:00,2021-04-11T16:00:00,127.99,17.21,158.19,21.27
2021-04-11T15:00:00,2021-04-11T17:00:00,131.85,17.73,156.26,21.01
2021-04-11T16:00:00,2021-04-11T18:00:00,130.14,17.5,157.15,21.13
2021-04-11T17:00:00,2021-04-11T19:00:00,131.26,17.65,170.39,22.91
2021-04-11T18:00:00,2021-04-11T20:00:00,128.51,17.28,177.08,23.81
2021-04-11T19:00:00,2021-04-11T21:00:00,129.77,17.45,195.08,26.23
2021-04-11T20:00:00,2021-04-11T22:00:00,127.39,17.13,176.26,23.7
2021-04-11T21:00:00,2021-04-11T23:00:00,124.94,16.8,168.75,22.69
2021-04-11T22:00:00,2021-04-12T00:00:00,137.66,18.51,172.01,23.13
2021-04-11T23:00:00,2021-04-12T01:00:00,136.47,18.35,171.57,23.07
2021-04-12T00:00:00,2021-04-12T02:00:00,134.54,18.09,161.16,21.67
2021-04-12T01:00:00,2021-04-12T03:00:00,134.02,18.02,161.01,21.65
2021-04-12T02:00:00,2021-04-12T04:00:00,138.48,18.62,171.42,23.05
2021-04-12T03:00:00,2021-04-12T05:00:00,137.96,18.55,159.52,21.45
2021-04-12T04:00:00,2021-04-12T06:00:00,135.21,18.18,155.28,20.88
2021-04-12T05:00:00,2021-04-12T07:00:00,133.05,17.89,163.16,21.94
2021-04-12T06:00:00,2021-04-12T08:00:00,136.25,18.32,158.78,21.35
2021-04-12T07:00:00,2021-04-12T09:00:00,133.35,17.93,167.25,22.49
2021-04-12T08:00:00,2021-04-12T10:00:00,126.43,17,168.37,22.64
2021-04-12T09:00:00,2021-04-12T11:00:00,126.36,16.99,168,22.59
2021-04-12T10:00:00,2021-04-12T12:00:00,127.18,17.1,167.48,22.52
2021-04-12T11:00:00,2021-04-12T13:00:00,129.26,17.38,150.45,20.23
2021-04-12T12:00:00,2021-04-12T14:00:00,137.14,18.44,153.2,20.6
2021-04-12T13:00:00,2021-04-12T15:00:00,138.85,18.67,153.35,20.62
2021-04-12T14:00:00,2021-04-12T16:00:00,128.66,17.3,147.32,19.81
2021-04-12T15:00:00,2021-04-12T17:00:00,132.98,17.88,147.92,19.89
2021-04-12T16:00:00,2021-04-12T18:00:00,129.56,17.42,148.36,19.95
2021-04-12T17:00:00,2021-04-12T19:00:00,129.41,17.4,149.26,20.07
2021-04-12T18:00:00,2021-04-12T20:00:00,126.95,17.07,146.13,19.65
2021-04-12T19:00:00,2021-04-12T21:00:00,129.41,17.4,152.68,20.53
2021-04-12T20:00:00,2021-04-12T22:00:00,138.41,18.61,154.61,20.79
2021-04-12T21:00:00,2021-04-12T23:00:00,138.93,18.68,163.61,22
2021-04-12T22:00:00,2021-04-13T00:00:00,140.93,18.95,176.41,23.72
2021-04-12T23:00:00,2021-04-13T01:00:00,134.84,18.13,164.29,22.09
2021-04-13T00:00:00,2021-04-13T02:00:00,136.25,18.32,162.43,21.84
2021-04-13T01:00:00,2021-04-13T03:00:00,136.7,18.38,156.85,21.09
2021-04-13T02:00:00,2021-04-13T04:00:00,136.4,18.34,158.34,21.29
2021-04-13T03:00:00,2021-04-13T05:00:00,137.37,18.47,149.49,20.1
2021-04-13T04:00:00,2021-04-13T06:00:00,139.08,18.7,145.17,19.52
2021-04-13T05:00:00,2021-04-13T07:00:00,141.6,19.04,158.26,21.28
2021-04-13T06:00:00,2021-04-13T08:00:00,140.34,18.87,163.25,21.95
2021-04-13T07:00:00,2021-04-13T09:00:00,131.49,17.68,164.96,22.18
2021-04-13T08:00:00,2021-04-13T10:00:00,125.39,16.86,164.96,22.18
2021-04-13T09:00:00,2021-04-13T11:00:00,125.02,16.81,167.71,22.55
2021-04-13T10:00:00,2021-04-13T12:00:00,125.09,16.82,161.91,21.77
2021-04-13T11:00:00,2021-04-13T13:00:00,128.51,17.28,150.31,20.21
2021-04-13T12:00:00,2021-04-13T14:00:00,125.99,16.94,150.53,20.24
2021-04-13T13:00:00,2021-04-13T15:00:00,125.91,16.93,153.06,20.58
2021-04-13T14:00:00,2021-04-13T16:00:00,126.36,16.99,154.4,20.76
2021-04-13T15:00:00,2021-04-13T17:00:00,128.44,17.27,148.97,20.03
2021-04-13T16:00:00,2021-04-13T18:00:00,127.7,17.17,146.07,19.64
2021-04-13T17:00:00,2021-04-13T19:00:00,128.14,17.23,153.36,20.62
2021-04-13T18:00:00,2021-04-13T20:00:00,127.7,17.17,151.05,20.31
2021-04-13T19:00:00,2021-04-13T21:00:00,125.91,16.93,184.37,24.79
2021-04-13T20:00:00,2021-04-13T22:00:00,128.14,17.23,203.85,27.41
2021-04-13T21:00:00,2021-04-13T23:00:00,127.92,17.2,236.28,31.77
2021-04-13T22:00:00,2021-04-14T00:00:00,150.67,20.26,168.82,22.7
2021-04-13T23:00:00,2021-04-14T01:00:00,138.62,18.64,155.95,20.97
2021-04-14T00:00:00,2021-04-14T02:00:00,138.1,18.57,151.79,20.41
2021-04-14T01:00:00,2021-04-14T03:00:00,137.51,18.49,141.52,19.03
2021-04-14T02:00:00,2021-04-14T04:00:00,138.18,18.58,150.08,20.18
2021-04-14T03:00:00,2021-04-14T05:00:00,145.09,19.51,144.05,19.37
2021-04-14T04:00:00,2021-04-14T06:00:00,150.23,20.2,144.28,19.4
2021-04-14T05:00:00,2021-04-14T07:00:00,137.36,18.47,144.95,19.49
2021-04-14T06:00:00,2021-04-14T08:00:00,145.09,19.51,149.26,20.07
2021-04-14T07:00:00,2021-04-14T09:00:00,134.68,18.11,157.14,21.13
2021-04-14T08:00:00,2021-04-14T10:00:00,131.26,17.65,158.85,21.36
2021-04-14T09:00:00,2021-04-14T11:00:00,128.66,17.3,158.55,21.32
2021-04-14T10:00:00,2021-04-14T12:00:00,128.21,17.24,153.42,20.63
2021-04-14T11:00:00,2021-04-14T13:00:00,130.96,17.61,144.28,19.4
2021-04-14T12:00:00,2021-04-14T14:00:00,125.16,16.83,139.74,18.79
2021-04-14T13:00:00,2021-04-14T15:00:00,125.68,16.9,139.96,18.82
2021-04-14T14:00:00,2021-04-14T16:00:00,128.88,17.33,140.41,18.88
2021-04-14T15:00:00,2021-04-14T17:00:00,129.4,17.4,142.71,19.19
2021-04-14T16:00:00,2021-04-14T18:00:00,127.84,17.19,161.38,21.7
2021-04-14T17:00:00,2021-04-14T19:00:00,130,17.48,162.72,21.88
2021-04-14T18:00:00,2021-04-14T20:00:00,131.56,17.69,156.99,21.11
2021-04-14T19:00:00,2021-04-14T21:00:00,128.44,17.27,146.58,19.71
2021-04-14T20:00:00,2021-04-14T22:00:00,130.82,17.59,149.7,20.13
2021-04-14T21:00:00,2021-04-14T23:00:00,131.56,17.69,166.44,22.38
2021-04-14T22:00:00,2021-04-15T00:00:00,150.98,20.3,173.29,23.3
2021-04-14T23:00:00,2021-04-15T01:00:00,137.52,18.49,165.48,22.25
2021-04-15T00:00:00,2021-04-15T02:00:00,137.82,18.53,158.64,21.33
2021-04-15T01:00:00,2021-04-15T03:00:00,137.89,18.54,144.36,19.41
2021-04-15T02:00:00,2021-04-15T04:00:00,137.67,18.51,142.35,19.14
2021-04-15T03:00:00,2021-04-15T05:00:00,141.83,19.07,139.01,18.69
2021-04-15T04:00:00,2021-04-15T06:00:00,139.08,18.7,139.38,18.74
2021-04-15T05:00:00,2021-04-15T07:00:00,134.1,18.03,137.82,18.53
2021-04-15T06:00:00,2021-04-15T08:00:00,135.29,18.19,144.29,19.4
2021-04-15T07:00:00,2021-04-15T09:00:00,129.78,17.45,150.38,20.22
2021-04-15T08:00:00,2021-04-15T10:00:00,130.9,17.6,147.78,19.87
2021-04-15T09:00:00,2021-04-15T11:00:00,128.3,17.25,148.6,19.98
2021-04-15T10:00:00,2021-04-15T12:00:00,127.92,17.2,146.52,19.7
2021-04-15T11:00:00,2021-04-15T13:00:00,125.84,16.92,135.44,18.21
2021-04-15T12:00:00,2021-04-15T14:00:00,123.31,16.58,134.84,18.13
2021-04-15T13:00:00,2021-04-15T15:00:00,123.39,16.59,135.58,18.23
2021-04-15T14:00:00,2021-04-15T16:00:00,126.73,17.04,133.43,17.94
2021-04-15T15:00:00,2021-04-15T17:00:00,129.19,17.37,133.28,17.92
2021-04-15T16:00:00,2021-04-15T18:00:00,127.92,17.2,131.64,17.7
2021-04-15T17:00:00,2021-04-15T19:00:00,126.21,16.97,136.03,18.29
2021-04-15T18:00:00,2021-04-15T20:00:00,125.39,16.86,134.69,18.11
2021-04-15T19:00:00,2021-04-15T21:00:00,125.62,16.89,151.2,20.33
2021-04-15T20:00:00,2021-04-15T22:00:00,128.37,17.26,159.76,21.48
2021-04-15T21:00:00,2021-04-15T23:00:00,128.37,17.26,156.41,21.03
2021-04-15T22:00:00,2021-04-16T00:00:00,144.13,19.38,170.83,22.97
2021-04-15T23:00:00,2021-04-16T01:00:00,134.76,18.12,163.69,22.01
2021-04-16T00:00:00,2021-04-16T02:00:00,134.76,18.12,156.77,21.08
2021-04-16T01:00:00,2021-04-16T03:00:00,133.27,17.92,145.17,19.52
2021-04-16T02:00:00,2021-04-16T04:00:00,134.09,18.03,151.12,20.32
2021-04-16T03:00:00,2021-04-16T05:00:00,136.55,18.36,143.46,19.29
2021-04-16T04:00:00,2021-04-16T06:00:00,136.25,18.32,135.58,18.23
2021-04-16T05:00:00,2021-04-16T07:00:00,132.53,17.82,166,22.32
2021-04-16T06:00:00,2021-04-16T08:00:00,137.74,18.52,197.53,26.56
2021-04-16T07:00:00,2021-04-16T09:00:00,130.89,17.6,183.03,24.61
2021-04-16T08:00:00,2021-04-16T10:00:00,129.78,17.45,171.5,23.06
2021-04-16T09:00:00,2021-04-16T11:00:00,130.52,17.55,169.34,22.77
2021-04-16T10:00:00,2021-04-16T12:00:00,129.18,17.37,167.71,22.55
2021-04-16T11:00:00,2021-04-16T13:00:00,127.03,17.08,146.06,19.64
2021-04-16T12:00:00,2021-04-16T14:00:00,128.96,17.34,146.59,19.71
2021-04-16T13:00:00,2021-04-16T15:00:00,128.81,17.32,145.17,19.52
2021-04-16T14:00:00,2021-04-16T16:00:00,128.66,17.3,143.31,19.27
2021-04-16T15:00:00,2021-04-16T17:00:00,125.02,16.81,143.39,19.28
2021-04-16T16:00:00,2021-04-16T18:00:00,124.35,16.72,144.21,19.39
2021-04-16T17:00:00,2021-04-16T19:00:00,124.13,16.69,144.5,19.43
2021-04-16T18:00:00,2021-04-16T20:00:00,127.1,17.09,141.53,19.03
2021-04-16T19:00:00,2021-04-16T21:00:00,125.69,16.9,145.62,19.58
2021-04-16T20:00:00,2021-04-16T22:00:00,125.99,16.94,144.95,19.49
